-2147299689,-2054188925,3.2569528962616587
-2147299689,-1908083503,3.6867171763695836
-2147299689,-1704241740,3.8538386908185203
-2147299689,-1625487084,4.027886046677665
-2147299689,-1418621753,3.7059418343560395
-2147299689,-1287094520,3.1894106339338926
-2147299689,-918151965,4.386703010804766
-2147299689,-801505167,3.4199195633571904
-2147299689,-766978935,4.028430715992982
-2147299689,-700642935,3.6221676292474854
-2147299689,-587490749,2.8391963931988258
-2147299689,-187909564,3.7705500993595464
-2147299689,-184722681,4.143719252961077
-2147299689,37951651,3.0538040415741676
-2147299689,287299167,4.138444403094923
-2147299689,329483452,3.1847219758492855
-2147299689,420271876,3.8585445799415794
-2147299689,449327112,3.6868809832108838
-2147299689,686758336,2.5593138925871557
-2147299689,766408100,4.156064466514366
-2147299689,1279564669,3.7844206143475247
-2147299689,1533084320,3.4934570190136682
-2147299689,1543190898,3.8912726713175374
-2147299689,1634435556,3.9228860588148677
-2147074565,-2067368134,3.3801147598899135
-2147044456,-21807886,4.986996928367148
-2146901471,-2018673412,3.160441715771217
-2146901471,-1440186729,3.3810341693614774
-2146901471,-728458902,2.9918383700671214
-2146901471,-640458753,3.485366025016015
-2146901471,187351568,3.377157106358707
-2146901471,340512520,2.5753975888066236
-2146901471,412967436,2.8064041097877137
-2146901471,1877298357,2.8404271550647904
-2146901471,1939642568,3.2313233271440147
-2146901471,2117021736,2.990062628036748
-2146315937,-302365479,3.667453164206208
-2146181816,1280982589,3.8455516005573145
-2145888922,-1841550432,3.52114189464654
-2145888922,45984128,3.83715217962623
-2145888922,513979030,3.7894780745811545
-2145888922,783969357,4.655716925908578
-2145888922,1071310777,3.7041304286886714
-2145888922,1416174446,3.6982452868746947
-2145638660,742493058,4.374191095458734
-2145320801,-1599089891,2.7593131043553427
-2144823527,-1332793729,3.666542005071385
-2144778158,-2093220711,2.456569850221328
-2144778158,-2031498303,3.08538454501965
-2144778158,-1700833462,3.7276799943513623
-2144778158,-1599089891,2.7498535680250598
-2144778158,-1100449959,3.4069720939736357
-2144778158,-856883674,2.1205470556845327
-2144778158,-802609799,3.163954363390161
-2144778158,7883475,3.50889211352051
-2144778158,632407385,3.742246322290356
-2144778158,818359517,3.6647209347674305
-2144778158,949477624,3.2468221770851073
-2144778158,1264121361,3.011754491796296
-2144778158,1702365170,3.952233419113867
-2144778158,1878316309,3.086471453845718
-2144710679,-41042671,4.519647005844476
-2144698112,-222670250,4.125987943607242
-2144698112,1589742357,4.3103034323390546
-2143534545,302476638,4.093107974658807
-2143510130,2033686161,3.5517747498664534
-2143127851,-1332793729,3.832134143015722
-2142759585,-124987603,3.8042896301501514
-2142275453,458336567,3.8509684676977685
-2142275453,576770878,3.682871489793129
-2142081096,-1892865746,3.4955300020393736
-2141926861,880871229,3.9656587119491036
-2141816851,-1211820618,3.484661013212083
-2140659180,-1707581110,3.5960166555615842
-2140659180,-272660887,4.680490744685258
-2140199836,-1457553547,3.0796474763449453
-2140199836,-163275301,3.114711389962764
-2140199836,564476082,2.63938504455777
-2139602820,1266695328,3.802170555689713
-2139467442,-1332793729,3.9880375169250826
