-2147299689,-2054188925,3.2675128628411843
-2147299689,-1908083503,3.704180737173317
-2147299689,-1704241740,3.5357203085427784
-2147299689,-1625487084,4.0207201516697
-2147299689,-1418621753,3.8012283634803374
-2147299689,-1287094520,2.9283862810151504
-2147299689,-918151965,4.35911667271197
-2147299689,-801505167,3.4187900103517066
-2147299689,-766978935,4.044880615101668
-2147299689,-700642935,3.643893229869647
-2147299689,-587490749,2.9378610411134787
-2147299689,-187909564,3.8305032844659586
-2147299689,-184722681,4.166226488121943
-2147299689,37951651,2.73837778081986
-2147299689,287299167,4.121606527087344
-2147299689,329483452,3.1887611711443924
-2147299689,420271876,3.8639096001331126
-2147299689,449327112,3.636295697312434
-2147299689,686758336,2.605895446493065
-2147299689,766408100,4.203337583905283
-2147299689,1279564669,3.7428054426324877
-2147299689,1533084320,3.7055026160821427
-2147299689,1543190898,3.8322700310942963
-2147299689,1634435556,3.946707142209114
-2147074565,-2067368134,3.3452825423605383
-2147044456,-21807886,4.909446816461298
-2146901471,-2018673412,3.202335350585045
-2146901471,-1440186729,3.3871693277602546
-2146901471,-728458902,3.018092204447818
-2146901471,-640458753,3.449295467251247
-2146901471,187351568,3.460614752322485
-2146901471,340512520,2.2777071972201597
-2146901471,412967436,2.815525922289737
-2146901471,1877298357,2.7581886097067922
-2146901471,1939642568,3.238650952168456
-2146901471,2117021736,2.991643245012824
-2146315937,-302365479,3.481062644049267
-2146181816,1280982589,3.772041377972357
-2145888922,-1841550432,3.396501376322753
-2145888922,45984128,3.721972982700315
-2145888922,513979030,3.671843904375933
-2145888922,783969357,4.492150879621491
-2145888922,1071310777,2.9489881518961063
-2145888922,1416174446,3.669538840376717
-2145638660,742493058,4.309164612496147
-2145320801,-1599089891,2.7502888143175994
-2144823527,-1332793729,3.680494100937409
-2144778158,-2093220711,2.3161624744407803
-2144778158,-2031498303,2.8170446010665344
-2144778158,-1700833462,3.4510252333626497
-2144778158,-1599089891,2.7421328708975636
-2144778158,-1100449959,3.5389350877079906
-2144778158,-856883674,1.9965864420202166
-2144778158,-802609799,3.023281120889017
-2144778158,7883475,4.823232892285954
-2144778158,632407385,3.8269696090270457
-2144778158,818359517,3.7555921097620697
-2144778158,949477624,2.964557672763
-2144778158,1264121361,2.945655402027576
-2144778158,1702365170,3.912230831653922
-2144778158,1878316309,3.0056088187178105
-2144710679,-41042671,4.523392886943412
-2144698112,-222670250,4.185380623264134
-2144698112,1589742357,4.330172598490833
-2143534545,302476638,4.0849771393666625
-2143510130,2033686161,3.1480364790024993
-2143127851,-1332793729,3.827291078787809
-2142759585,-124987603,3.7638273939182483
-2142275453,458336567,3.7211819678075955
-2142275453,576770878,3.6111133573096765
-2142081096,-1892865746,3.517462984327537
-2141926861,880871229,3.9556260695103873
-2141816851,-1211820618,3.6911717696495856
-2140659180,-1707581110,3.673906226438959
-2140659180,-272660887,4.6257312017557695
-2140199836,-1457553547,2.968393249773124
-2140199836,-163275301,2.9713803128932987
-2140199836,564476082,2.5722868952606355
-2139602820,1266695328,3.9886141375741637
-2139467442,-1332793729,4.071531491873628
-2139407781,-925589754,3.8078883299508135
-2139407781,341173502,3.5606691204786074
-2139407781,383373859,3.3987187753900656
-2139407781,714986549,4.213704204039232
-2139222082,-163275301,4.225018523730753
-2139181130,-344686553,3.687736069807478
-2139181130,380184657,4.21679771750761
-2139181130,444649919,4.271471124579136
-2139181130,1461679257,3.9544635547024
-2139181130,2016716767,4.034961930473017
-2138917766,-436677430,2.963808769870946
-2138917766,1178319381,2.2593012924283755
-2138917766,1390460726,3.778644643813962
-2138917766,2043037657,3.373747444916064
-2138908432,-199018671,0.8381294460124602
-2138718748,-831873137,1.6680082916072105
-2138110961,1673804110,3.8523699900426323
-2137122797,2016716767,3.5526026779482294
-2136893228,857353635,3.638526378305947
-2136846769,-257557087,3.1912388014457047
-2136846769,1017115334,3.7099497402072767
-2136782821,1670789887,4.3493410957758485
-2136782821,1774520375,4.441600198501547
-2136163000,-313236168,3.08230605949716
-2135843349,-760440568,4.093632230366897
-2135843349,1319308769,4.050351788680754
-2135788396,1400347901,3.7192291294164477
-2135365423,-1818080187,3.6358755836053085
-2135365423,-1799660048,2.772105696068632
-2135365423,-1320398258,3.238104109360618
-2135365423,-135443127,2.566968969733738
-2135365423,1200023570,3.1952445499057376
-2135330726,1075541228,3.8242082763245833
-2135330726,1529986807,3.9832343537467523
-2134806138,-806343834,3.750464707920713
-2134607113,-1760094602,5.0
-2134576531,-142176438,4.313752352255534
-2134576531,508794840,4.208024252139381
-2134064446,1934674912,1.6504116558498394
-2133705095,-1421887701,3.6189382753942425
-2133705095,53230694,3.6422576390197676
-2133705095,236656246,3.970935898129781
-2133705095,596033489,3.025703795625475
-2133705095,1216872429,3.3879161369026534
-2133705095,2132682850,3.10504606629857
-2133287589,-1203790043,4.645246220183736
-2133085248,-1554377116,3.461346741831065
-2133085248,1565912744,3.2301663468226707
-2133070606,-285151310,2.698758166242243
-2131121126,646436683,2.553499243669876
-2130847632,389575145,2.2378694915811366
-2130734960,-119497403,3.257153767501465
-2130548120,-1554377116,3.6251259422093653
-2130548120,-842172234,3.6980709723793836
-2130548120,576770878,3.365254304550305
-2130234070,80260795,3.8334534042570283
-2130234070,1048557796,3.9518968230685516
-2129946810,1282828999,4.29214576511697
-2129641624,1812800793,3.473372894805266
-2128862460,1198107890,3.763321274380502
-2128233776,-1343766886,2.9250167513899896
-2128233776,-494820902,4.170930386128241
-2128215149,-883289582,4.346033132295961
-2128215149,1897006418,3.5504301616807297
-2128127947,-2052493057,3.8064960844032365
-2127648712,-1936877698,4.160815070442407
-2127648712,-1875096424,2.95154605699825
-2127648712,-1622526957,3.476699222007337
-2127648712,-1568929171,2.784689070512048
-2127648712,-1495175645,3.9589972848151582
-2127648712,-977060275,3.7977371748674464
-2127648712,-257705532,3.3113154860149017
-2127648712,-239997704,3.550417436325123
-2127648712,-29721278,3.9610952166321063
-2127648712,91198636,3.7181074375230203
-2127648712,395175855,3.8653418426804365
-2127648712,435906399,3.0412664398124836
-2127648712,764448028,3.308184886130256
-2127648712,775226091,3.5248304415806686
-2127648712,803953196,3.2564260078663487
-2127648712,995779363,3.469207163850026
-2127648712,1059272011,3.46467759038034
-2127648712,1185742738,3.7418564076436382
-2127648712,1322161536,4.020943673780547
-2127622190,302476638,4.076349581147918
-2127531828,-928755031,4.3256815627542835
-2127531828,-340575174,4.691553367060806
-2127531828,78958849,4.197599027553384
-2127531828,877958919,4.200805231488914
-2127374237,-1149926337,3.1626633059033367
-2127352329,-18284606,4.927219209818787
-2127302780,1858020803,3.5872435888096845
-2127286150,1948348317,3.6740368004048634
-2127068808,-804931023,3.2795980123274546
-2126528976,2060254836,2.10046258984055
-2126285776,1588267015,4.551107034251238
-2125887103,939334365,3.576202137094228
-2125800882,946311573,2.5006463744999063
-2125555241,-1519572306,3.8920287894579246
-2125555241,-521937386,3.8744220967228387
-2125555241,1618044414,4.002546790759396
-2125235287,165362618,3.7142857142857144
-2125235287,1986442587,3.7775351756909803
-2125235287,1995615672,2.400754989458207
-2125150342,1529986807,3.585043437241719
-2125018814,1404284738,2.503289920025118
-2124321204,147569610,3.5799723337919716
-2124107398,-198698381,4.152762933220103
-2124107398,189252562,3.9952860006846294
-2124107398,921264956,4.042803712065336
-2123720613,-2133199468,4.034493091580799
-2123720613,316964134,4.328305906617352
-2123712223,-71430822,3.185693887766462
-2123032795,1058254069,2.3894031701348375
-2123028865,180024990,3.3915977115702844
-2122882237,-830192701,4.1651546192746025
-2122882237,1380567714,4.299763151651263
-2122698780,-1534435095,3.14888174601396
-2122698780,-1194183255,3.9486476608887884
-2122698780,-616964473,3.963559262743587
-2122698780,45873685,3.3710145128469726
-2122698780,1322161536,4.048586413049716
-2122698780,1342309295,4.158506854591533
-2122554749,-1534435095,3.2185010617984453
-2122384811,1618270031,3.7699174121540864
-2121657638,311172884,3.5582328670755388
-2121657638,1669234707,4.230636515956974
-2121657638,2016716767,4.173676793374327
-2121635246,-1687368641,4.51207300045742
-2121635246,-67697733,3.5888587566969363
-2121635246,412294140,4.1081882283477
-2121635246,687302562,3.6048407001844254
-2121539639,-474800784,3.5092700710581406
-2121312784,-2012702615,3.6967465517708433
-2121312784,-1492874621,4.157866760354608
-2121312784,-1484801767,3.4425146650850706
-2121312784,-1191664936,3.4508906952064535
-2121312784,-1148709560,3.3595176972003458
-2121312784,307145023,4.26505629471157
-2121312784,685073508,3.558916928860839
-2120948877,1293815122,2.4382496052132865
-2120948877,1367341649,3.7130938333637937
-2120609495,-788642327,4.468364843600774
-2120574208,-1133378794,4.05916149878594
-2120574208,666793237,3.4375
-2120574208,1346588622,2.5752162463436186
-2120574208,1609575406,3.1822017504723945
-2120574208,1665981180,2.4309828681179315
-2120574208,1783284828,3.3557714140835984
-2120334315,-140615105,4.210993036499644
-2120219149,-1841550432,3.3015469688723513
-2120219149,-664024281,3.0306215277410047
-2120219149,-183064779,3.5359264697708426
-2120002268,-1966235645,3.4207668666992674
-2120002268,-1890894020,3.294676843067041
-2120002268,-1248189215,3.4715649206621713
-2120002268,-1056030315,3.83617583675624
-2120002268,-816174208,3.460896328721965
-2120002268,-153510126,3.51741816182839
-2120002268,90241964,3.30210746227732
-2120002268,1110007274,4.105195796322658
-2120002268,1374651806,3.883495145631068
-2120002268,1630945316,2.5766983420986236
-2120002268,1884486344,3.767824724006573
-2119793799,-964732812,3.537321294636307
-2119793799,315103459,3.3032613548052936
-2119766794,-767355273,3.6478781907213715
-2119719727,630041460,2.807146162214771
-2119619288,-405186410,1.565512305735684
-2119520972,1415680637,3.485734218103765
-2118742862,972187939,2.482047046664597
-2118673884,-1050966268,3.111040520725334
-2118596239,-1507661270,3.9892869657329015
-2118596239,1198107890,3.184590690565429
-2117712807,1573438706,3.7733189652307004
-2117545124,1760716590,3.8069637389666866
-2117472900,266288393,4.07383260975989
-2116861887,-2091570963,3.6469043843651807
-2116861887,-1466509342,3.2319428028367696
-2116861887,-205664897,3.321860341783207
-2116861887,-34426572,1.8145099272657996
-2116861887,-27137829,3.201711212148817
-2116861887,410533080,3.8670390299945363
-2114866671,-1225370538,3.422373648992668
-2114866671,-585247870,3.3076798705714268
-2114866671,-451102743,3.209969304687128
-2114866671,-183986795,3.2961051843266347
-2114866671,-135016878,3.485444267565697
-2114866671,1693314455,2.2149538694163695
-2114866671,1936723244,3.337250477601984
-2114866671,1958534803,3.1947622904439754
-2114858758,-1414046117,2.9286106650653654
-2114346511,-2085869011,3.185295659625403
-2114346511,-1902697715,3.8578274025818473
-2114346511,-1246392498,3.5526694552361846
-2114346511,-747216982,4.299897229801616
-2114346511,-123400397,3.7490767931484186
-2114346511,659993240,2.70097377638416
-2114346511,931496202,2.7814004630056246
-2114346511,1302327769,2.244554041353723
-2114061782,-2116289732,4.14516161550354
-2114009637,-1577553306,4.226709814552464
-2114009637,-1472215668,3.840956264328568
-2114009637,-1159852062,4.237871496566186
-2114009637,-708579052,3.8479851238925846
-2114009637,-689268806,4.386492725674799
-2114009637,154354705,3.6364107062689612
-2114009637,729339879,4.07005381064188
-2114009637,750670195,4.271774505084224
-2113810126,456190140,2.9242722961162357
-2113249318,916314848,3.954259496572705
-2113167150,-427307888,3.861520157612315
-2113167150,119858100,3.7382375614511076
-2113167150,781213954,3.847499096172804
-2113167150,2092613703,4.211126530705265
-2112795832,-1848644776,4.252177455340348
-2112542517,1738558571,4.4500055971606685
-2112407205,-1859921650,2.7072392489695822
-2112212575,-1927380167,4.0879696396841485
-2111356920,-2008646385,3.716710046410281
-2111356920,-661007490,4.365158908830097
-2111151086,-1332793729,3.802010151063108
-2110571179,2060167457,3.991572602296742
-2110501060,-29721278,4.224494765616356
-2110128834,-735218738,3.465494618772638
-2110115601,834465361,3.0418826244048063
